name,description,cuisinePrimary,cuisineSecondary,address_full,phone,website,latitude,longitude,rating,reviewCount,priceRange,features
"Sao Braz Coffeeshop","Acesso para cadeirantes","Café","","Rua Doutor Joao Asfora 26 Central, Recife, Pernambuco 50070-455","","","-8.06349","-34.89513",4,31,"$$ - $$$","Acesso para cadeirantes; Lugares para sentar; Serviço de mesa"
"Scaramouche","","","","Rua dos Navegantes 157 Centro, Recife, Pernambuco 51021-010","","","-8.13103","-34.90013",3,4,"",""
"Sei Temakeria Lounge","","Sushi","","Avenida Jose Goncalves de Medeiros 95 Madalena, Recife, Pernambuco 50720-575","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d8171844-Reviews-Sei_Temakeria_Lounge-Recife_State_of_Pernambuco.html","-8.05998","-34.90617",1.2,6,"$$ - $$$",""
"Self Service e Lanchonete 4689","","","","Rua Pintor Lula Cardoso Ayres 4689 Centro, Recife, Pernambuco 51200-250","","","-8.12068","-34.92116",4,1,"",""
"Senac","Acesso para cadeirantes","Sul-americana","","Avenida Visconde de Suassuna 500 1 Andar, Recife, Pernambuco 50050-540","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d7998223-Reviews-Senac-Recife_State_of_Pernambuco.html","-8.05259","-34.88611",4.4,14,"$","Acesso para cadeirantes; Lugares para sentar; Reservas; Serviço de mesa"
"Senhorzin Espetaria E Choperia","Aqui é boteco com charme! Clima gostoso, comida boa e aquele chopp nevado. Tem almoço caprichado, happy hour animado, parquinho do Pokemon pra criançada. Temos a quarta com tudo abaixo de 20, a quinta com double de burgers e espetos e o domingo de rodízio de minis burgers, minis sanduíches, minis espetinhos. Somo um lugar família, com mesa cheia e muita alegria. Vem curtir com a gente!","","","Rua Sebastião Alves 273 Parnamirim, Recife, Pernambuco 52060-100","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d33094595-Reviews-Senhorzin_Espetaria_E_Choperia-Recife_State_of_Pernambuco.html","-8.032867","-34.907024",4.9,143,"$$ - $$$","Lugares para sentar; Para levar; Serviço de mesa"
"Sertanense","Acesso para cadeirantes","Europeia","","Rua Nova 356 Santo Antônio, Recife, Pernambuco 51010-540","+55 81 3424-4630","","-8.08091","-34.87819",3.9,29,"$$ - $$$","Acesso para cadeirantes; Para levar; Serve bebida alcoólica; Serviço de mesa"
"Sese Lanches e Refeicoes","","","","Avenida Engenheiro Alves de Souza 185 Centro, Recife, Pernambuco 51170-300","","","-8.09823","-34.91179",4,1,"",""
"Seu Luna Restaurante","Lugares para sentar","","","Avenida Saldanha Marinho 645, Recife, Pernambuco 51190-660","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d4529712-Reviews-Seu_Luna_Restaurante-Recife_State_of_Pernambuco.html","-8.116895","-34.92209",4.5,216,"$$ - $$$","Lugares para sentar; Para levar; Serve bebida alcoólica; Serviço de mesa"
"Seu Tito Praia","Aceita cartão de crédito","Bar","","R. Artur Muniz, 82 - Boa Viagem Em frente ao Segundo Jardim de Boa Viagem, Recife, Pernambuco 51111-190","","","-8.061488","-34.900196",3.7,23,"$$ - $$$","Aceita cartão de crédito; Bar completo; Entrega; Estacionamento na rua; Familiar; Lugares para sentar; Mastercard; Mesas ao ar livre; Na orla; Pagamento digital; Reservas; Restaurantes para não-fumantes; Serve bebida alcoólica; Serviço de mesa; Vinho e cerveja"
"Seu Tito","Lugares para sentar","Bar","","Rua Igarassu, 104, Recife, Brasil, Recife, Pernambuco 52060-400","8130976650","","-8.038753","-34.91156",3.9,29,"$$ - $$$","Lugares para sentar; Reservas; Serve bebida alcoólica; Serviço de mesa"
"Seu Zuza Boteco e Burger","Seu Zuza Boteco e Burger é o lugar ideal para quem busca sabor, descontração e aquele clima de boteco moderno! Com hambúrgueres artesanais suculentos, porções generosas e drinks criativos, oferecemos uma experiência gastronômica única para o seu almoço, happy hour ou lanche da noite. Venha viver o melhor do boteco com um toque gourmet!","","","Rua Capitão Zuzinha,136 Boa Viagem, Recife, Pernambuco 51030-420","81991778544","","-8.133408","-34.90407",4.3,4,"",""
"Seu boteco","Aceita cartão de crédito","Bar","","Avenida Alfredo Lisboa s/n, Recife, Pernambuco 50030-904","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d7332276-Reviews-Seu_boteco-Recife_State_of_Pernambuco.html","-8.063692","-34.871277",3.9,629,"$$ - $$$","Aceita cartão de crédito; Acesso para cadeirantes; Bar completo; Cadeiras para bebês; Lugares para sentar; Mesas ao ar livre; Para levar; Reservas; Serve bebida alcoólica; Serviço de mesa; Televisão; Wi-fi gratuito"
"Seumar Sushi House","Sushi de verdade!","Sushi","","Rua Sá e Souza, 1216 Loja 11, Recife, Pernambuco 51130-050","+55 81 99220-6682","","-8.061488","-34.900196",5,2,"$$ - $$$","Aceita cartão de crédito; Acesso para cadeirantes; American Express; Balcão externo; Cadeiras para bebês; Entrega; Estacionamento disponível; Estacionamento privado grátis; Familiar; Lugares para sentar; Mastercard; Mesas ao ar livre; Pagamento digital; Para levar; Permite cães; Reservas; Restaurante privativo; Restaurantes para não-fumantes; Serve bebida alcoólica; Serviço de mesa; Traga sua própria bebida; Vinho e cerveja; Visa; Wi-fi gratuito"
"Seven Wonders Café","O Seven Wonders Café surgiu da ideia de criar um café diferenciado com temática associada às Sete Maravilhas do Mundo. Um lugar especial que mistura gastronomia e cultura, onde os amantes do bom café podem desfrutar de uma experiência ímpar, aliando um ambiente agradável e elegante a um cardápio de qualidade e excelência.

Cada visita ao Seven Café é uma verdadeira volta ao mundo de sabores e sensações. Nossos cafés, sanduíches, crepes, tortas, doces, salgados, saladas, massas, entre outros pratos do nosso bistrô, são preparados com todo cuidado para agradar aos paladares mais exigentes.

Tudo isto reflete a filosofia da marca Seven Wonders Café: à disposição para encantar o cliente, superar suas expectativas e oferecer o novo, o inusitado.","Café","","Avenida República do Líbano 251 Piso L2 Pina, Recife, Pernambuco 51110-160","+55 81 3049-2399","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d8800456-Reviews-Seven_Wonders_Cafe-Recife_State_of_Pernambuco.html","-8.085944","-34.894638",4.3,23,"$$ - $$$","Acesso para cadeirantes; American Express; Estacionamento disponível; Lugares para sentar; Mastercard; Para levar; Serve bebida alcoólica; Visa"
"Shake Trade Center","Um Espaço de vida Saudável recem inaugurado cheio de Bossa. Nossa especialidade, trazer um ambiente agradável com som, Shakes, Muffins, Tortinhas, Sopas, Pudins... tudo da forma mais saudável usando sempre os produtos Herbalife.
Quer comprar para consumir em casa? Também temos produtos para você! 
Vem que será um prazer atendê-lo.","Sopa","","Avenida Conselheiro Aguiar 1472 Loja 23, Recife, Pernambuco 51111-903","5581996361111","","-8.10324","-34.88784",5,1,"$",""
"Sils Da Terra","","","","Rua Jean Emile Favre 116 Bl G Sl 1 Imbiribeira, Recife, Pernambuco 44927-000","","","-8.10622","-34.91262",-1,-1,"",""
"Singos Bar","","Pub","","Rua Potengy 39 Ipsep, Recife, Pernambuco 51350-180","","","-8.10833","-34.91703",4,1,"",""
"Skais Ø Rooftop","O SKAIS Ø Rooftop é o bar do Novotel Recife Marina, com taparias que combinam o conceito refinado de ""Surf'n Turf"", ressaltando a gastronomia da cultura local e drinks artesanais à beira da piscina. Aproveite e viva uma experiência única, em um ambiente que garante momentos de lazer e diversão","","","R. Santa Rita, 46 - São José, Recife, Pernambuco 50020-455","+55(81) 2011-4758","","-8.06975","-34.875103",4.9,65,"$$$$","Aceita cartão de crédito; Acesso para cadeirantes; Lugares para sentar; Serviço de mesa"
"Sombra Da Mangueira","Almoço, Jantar","Sul-americana","","Rua Senador Alberto Pasqualini 86 Centro, Recife, Pernambuco 50781-750","+558132537559","https://www.facebook.com/159425650906851","-8.081096","-34.93716",4.4,13,"$",""
"Sorvete Mania","","","","Rua Capitao Lima 327 Sto Amaro, Recife, Pernambuco 50040-080","","","-8.05319","-34.87952",3.5,2,"",""
"Sorveteria Bacana - Porto Da Madeira","","","","Av. Beberibe, 3724-a, Porto Da Madeira, Recife, Pernambuco","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d27396018-Reviews-Sorveteria_Bacana_Porto_Da_Madeira-Recife_State_of_Pernambuco.html","-8.006682","-34.891125",-1,-1,"",""
"Sorveteria FriSabor","Acesso para cadeirantes","","","Armazéns do Porto Recife Antigo, Recife, Pernambuco","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d8286034-Reviews-Sorveteria_FriSabor-Recife_State_of_Pernambuco.html","-8.029625","-34.941273",3.9,27,"$$ - $$$","Acesso para cadeirantes; Lugares para sentar"
"Sorveteria John's","","","","Estrada Do Encanamento, 323, Recife, Pernambuco","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d27309144-Reviews-Sorveteria_John_s-Recife_State_of_Pernambuco.html","-8.03224","-34.91325",-1,-1,"",""
"Sorveteria Jok Mel","","","","Rua Doutor Eliezer Machado, 17, Recife, Pernambuco","+558134535696","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d27309444-Reviews-Sorveteria_Jok_Mel-Recife_State_of_Pernambuco.html","-8.030843","-34.93726",-1,-1,"",""
"Sorveteria Polar","","","","Rua Carlos Rios, 142, Recife, Pernambuco","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d27398739-Reviews-Sorveteria_Polar-Recife_State_of_Pernambuco.html","-8.08538","-34.90859",-1,-1,"",""
"Sorveteria Quero Mais","","","","Estrada do Arraial 3660 Casa Amarela, Recife, Pernambuco 52070-230","","","-8.02703","-34.91495",3.5,2,"",""
"Sorveteria Raios De Sol","","","","Rua Rute Moura, 31, Recife, Pernambuco","+558132725479","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d27211010-Reviews-Sorveteria_Raios_De_Sol-Recife_State_of_Pernambuco.html","-8.05788","-34.94463",-1,-1,"",""
"Sorvetes FriSabor","","","","Rua Visconde de Goiana, 434, Recife, Pernambuco 50070-345","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d12330180-Reviews-Sorvetes_FriSabor-Recife_State_of_Pernambuco.html","-8.06115","-34.89198",4.3,4,"",""
"Sorvgame","","","","Estrada de Belem 649 Cpo Grande, Recife, Pernambuco 52041-695","","","-8.03363","-34.88614",4,1,"",""
"Sp Burguer","","","","Rua Senador Alberto Pasqualini 250, Recife, Pernambuco 50781-745","+558132520868","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d10088303-Reviews-Sp_Burguer-Recife_State_of_Pernambuco.html","-8.08058","-34.93626",4.3,4,"",""
"Spaceveg","","","","Rua Francisco Da Cunha, 223, Recife, Pernambuco","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d27375914-Reviews-Spaceveg-Recife_State_of_Pernambuco.html","-8.11015","-34.89361",-1,-1,"",""
"Speck Haus Burguer","Entrega","","","R. José Bonifácio, 747 Mercado da Torre, Recife, Pernambuco 52191-410","","","-8.0445","-34.90765",3.8,38,"$$ - $$$","Entrega"
"Spetto Club Beer","","","","Rua João Trajano Da Silva N*242, Recife, Pernambuco","+5581988231627","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d27199726-Reviews-Spetto_Club_Beer-Recife_State_of_Pernambuco.html","-8.068881","-34.91993",-1,-1,"",""
"Spoleto","","","","R. Dr. Joao Santos Filho, 255, Recife, Pernambuco","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d25140680-Reviews-Spoleto-Recife_State_of_Pernambuco.html","","",-1,-1,"",""
"Spoleto","Acesso para cadeirantes","","","Rua da Alfândega, 35 loja 314 Recife Antigo, Recife, Pernambuco 50030-030","081 3326-6394","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d4721957-Reviews-Spoleto-Recife_State_of_Pernambuco.html","-8.06448","-34.87387",3.9,26,"$$ - $$$","Acesso para cadeirantes"
"Spoleto","Acesso para cadeirantes","Europeia","","Avenida Republica do Libano 251, Recife, Pernambuco 51110-160","+55 81 3327-0542","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d8182918-Reviews-Spoleto-Recife_State_of_Pernambuco.html","-8.086281","-34.893932",4.2,32,"$$ - $$$","Acesso para cadeirantes"
"Spoleto","","","","Aeroporto Internacional Gilberto Freyre Dos Guararapes, 2º piso, Recife, Pernambuco","","","-8.058","-34.90365",4,1,"$$ - $$$",""
"Sptz","","","","Rua Joaquim Nabuco 535 3 Poderes, Recife, Pernambuco 52010-300","","","-8.05259","-34.90107",4.3,4,"",""
"Sr. Burguer","","","","Rua Caldas 199 Ur5 Vila Das Crianças, Recife, Pernambuco 51300-550","","","-8.08579","-34.92884",5,1,"",""
"Sr. Burguer","","","","Av. José Ferreira Lins, 425 Lagoa do Araca, Recife, Pernambuco 51170-320","","","-8.096121","-34.91369",4,1,"",""
"Sr.Chopp - Bar e Comedoria","","","","Rua da Angustura 62, Recife, Pernambuco 52050-340","8130191530","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d12408591-Reviews-Sr_Chopp_Bar_e_Comedoria-Recife_State_of_Pernambuco.html","-8.04198","-34.89734",5,1,"",""
"Stc Sorvetes E Lanches","","","","Rua Padre Lemos, 286 Lj 2 Casa Amarela, Recife, Pernambuco 52070-200","","","-8.024195","-34.918182",-1,-1,"",""
"Subway","","","","Estr. Do Arraial 2569 (, Tamarineira), Recife, Pernambuco","8134422532","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d27397082-Reviews-Subway-Recife_State_of_Pernambuco.html","-8.030747","-34.905777",-1,-1,"",""
"Subway","Para levar","","","Rua Marquês da Olinda, 290, lojas A e B - Recife - Pernambuco Recife Antigo, Recife, Pernambuco 50030-000","","","-8.06361","-34.87411",3.7,29,"$","Para levar"
"Subway","Acesso para cadeirantes","","","Aeroporto Guararapes - Gilberto Freyre, 2 Pavimento C2PB15, Recife, Pernambuco 51190-740","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d4445486-Reviews-Subway-Recife_State_of_Pernambuco.html","-8.131796","-34.918186",3.7,35,"$","Acesso para cadeirantes; Para levar"
"Subway","Acesso para cadeirantes","","","Rua do Giriquiti, 48, LJ 208 - Shopping Boa Vista, Recife, Pernambuco 50070-010","(81) 9978-1693","","-8.06022","-34.8874",3.9,19,"$","Acesso para cadeirantes; Para levar"
"Subway","","","","Rua Dr. João Santos Filho, 255, Loja 25E, 26E, 27E, Recife, Pernambuco 52060-615","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d4445515-Reviews-Subway-Recife_State_of_Pernambuco.html","-8.01318","-34.95403",4.3,12,"",""
"Subway","","","","Rua Manoel de Brito, 3006 - Recife - PE, Recife, Pernambuco 51110-100","(81) 3447-7757","","-8.08636","-34.88759",4,31,"$",""
"Subway","Acesso para cadeirantes","","","Av. Conde de Boa Vista, 85, Recife, Pernambuco 50060-900","","","-8.06175","-34.88242",4.2,30,"$","Acesso para cadeirantes; Para levar"
"Subway","Para levar","","","Rua Marques do Paranaguá, 26, Loja 3, Recife, Pernambuco 52061-330","","","-8.03603","-34.92055",3.8,28,"$","Para levar"
"Subway","","","","Rua João Fernandes Viêira 555, Recife, Pernambuco 50050-245","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d9735729-Reviews-Subway-Recife_State_of_Pernambuco.html","-8.05216","-34.89307",4.5,2,"",""
"Subway Brasil","","","","Avenida Guararapes, 86, Recife, Pernambuco","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d27397111-Reviews-Subway_Brasil-Recife_State_of_Pernambuco.html","-8.062791","-34.879337",-1,-1,"",""
"Subway Brasil","","","","Rua Paula Batista, 657, Recife, Pernambuco","+558130348446","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d27309392-Reviews-Subway_Brasil-Recife_State_of_Pernambuco.html","-8.02817","-34.9168",-1,-1,"",""
"Subway","","","","Av. Caxanga, 3590, Recife, Pernambuco","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d25140714-Reviews-Subway-Recife_State_of_Pernambuco.html","","",-1,-1,"",""
"Sucao","","","","Rua Carlos Pereira Falcao 112 Boa Viagem, Recife, Pernambuco 51021-350","","","-8.12613","-34.8991",4.1,8,"$$ - $$$",""
"Supremo Paladar","","","","Avenida Joao de Barros 1482 Vl Mariana, Recife, Pernambuco 52021-180","","","-8.04161","-34.89122",4,1,"",""
"Surbubano Coracao Bar","","","","Rua Taguatinga 94 Beberibe, Recife, Pernambuco 52130-260","","","-8.00437","-34.89845",4,1,"",""
"Sushi Da Hora","","","","Rua da Hora 837 Centro, Recife, Pernambuco 52020-015","","","-8.04818","-34.89541",4.5,2,"",""
"Sushi Digital","Lugares para sentar","Bar","","Rua da Moeda Nº 122, Recife, Pernambuco 50030-040","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d10164448-Reviews-Sushi_Digital-Recife_State_of_Pernambuco.html","-8.06452","-34.87304",3.8,11,"$$ - $$$","Lugares para sentar; Reservas; Serviço de mesa"
"Sushi Itiban","Aceita cartão de crédito","","","Rua Pessoa de Melo, 354 Madalena, Recife, Pernambuco 50610-220","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d2359994-Reviews-Sushi_Itiban-Recife_State_of_Pernambuco.html","-8.052125","-34.90931",3.9,242,"$$ - $$$","Aceita cartão de crédito; Acesso para cadeirantes; American Express; Cadeiras para bebês; Entrega; Lugares para sentar; Mastercard; Pagamento digital; Para levar; Reservas; Serve bebida alcoólica; Serviço de mesa; Visa; Wi-fi gratuito"
"Sushi Yoshi","Acesso para cadeirantes","","","Rua Padre Luiz Marques Teixeira 155, Recife, Pernambuco 51021-530","+558134622748","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d4533899-Reviews-Sushi_Yoshi-Recife_State_of_Pernambuco.html","-8.130697","-34.906204",4.2,112,"$$ - $$$","Acesso para cadeirantes; Lugares para sentar; Reservas; Serve bebida alcoólica; Serviço de mesa"
"Sweets","","","","Avenida Republica do Libano 251 Shopping Riomar, Recife, Pernambuco 51110-160","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d21272495-Reviews-Sweets-Recife_State_of_Pernambuco.html","-8.08678","-34.89148",4,1,"",""
"São Braz - Suassuna","","","","Avenida Visconde De Suassuna, 140 Esquina com Rua Treze de Maio., Recife, Pernambuco 50050-540","+558130330140","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d10718019-Reviews-Sao_Braz_Suassuna-Recife_State_of_Pernambuco.html","-8.05434","-34.88335",4,9,"$$ - $$$",""
